id,full_name,url,stars,forks,commits,open_issue,closed_issue,collaborators
201441751,milvus-io/bootcamp,https://api.github.com/repos/milvus-io/bootcamp,743,324,2647,32,193,43
247562854,jina-ai/jina-hub,https://api.github.com/repos/jina-ai/jina-hub,95,54,2561,4,356,43
124240220,fastnlp/fastNLP,https://api.github.com/repos/fastnlp/fastNLP,2501,413,2484,53,154,43
160543708,mars-project/mars,https://api.github.com/repos/mars-project/mars,2358,297,1284,196,968,43
303680708,IEEESFIT1/OpenOctober,https://api.github.com/repos/IEEESFIT1/OpenOctober,27,51,1203,5,380,43
215489464,PoCInnovation/Workshops,https://api.github.com/repos/PoCInnovation/Workshops,327,62,1161,0,2,43
110072728,DeepBCI/Deep-BCI,https://api.github.com/repos/DeepBCI/Deep-BCI,226,150,732,0,4,43
219108333,conansherry/detectron2,https://api.github.com/repos/conansherry/detectron2,190,54,147,21,10,43
142076747,microsoft/ailab,https://api.github.com/repos/microsoft/ailab,6948,1293,136,26,25,43
214165016,DLR-RM/BlenderProc,https://api.github.com/repos/DLR-RM/BlenderProc,1238,233,4905,34,573,42
196905457,s3prl/s3prl,https://api.github.com/repos/s3prl/s3prl,1104,224,3026,34,301,42
312259012,PaddlePaddle/PaddleVideo,https://api.github.com/repos/PaddlePaddle/PaddleVideo,693,192,2884,167,60,42
146165888,ultralytics/yolov3,https://api.github.com/repos/ultralytics/yolov3,8336,3086,2672,11,1770,42
118620583,mozilla/TTS,https://api.github.com/repos/mozilla/TTS,5647,907,2184,6,533,42
224148738,fepegar/torchio,https://api.github.com/repos/fepegar/torchio,1286,170,1501,41,387,42
257688216,quic/aimet,https://api.github.com/repos/quic/aimet,851,161,1239,94,782,42
61813823,PyThaiNLP/pythainlp,https://api.github.com/repos/PyThaiNLP/pythainlp,673,211,3938,35,254,41
268208314,mindsdb/mindsdb_native,https://api.github.com/repos/mindsdb/mindsdb_native,29,15,3896,18,166,41
58378976,Tiramisu-Compiler/tiramisu,https://api.github.com/repos/Tiramisu-Compiler/tiramisu,777,104,3835,37,25,41
100470837,vespa-engine/sample-apps,https://api.github.com/repos/vespa-engine/sample-apps,155,71,3699,0,0,41
104854615,stanfordnlp/stanza,https://api.github.com/repos/stanfordnlp/stanza,6010,779,3146,82,674,41
196981137,shakes76/PatternFlow,https://api.github.com/repos/shakes76/PatternFlow,14,288,863,0,0,41
210951915,facebookresearch/fvcore,https://api.github.com/repos/facebookresearch/fvcore,1083,154,235,23,41,41
37536320,epam/Indigo,https://api.github.com/repos/epam/Indigo,181,74,4545,296,360,40
53344691,pyannote/pyannote-audio,https://api.github.com/repos/pyannote/pyannote-audio,1429,304,2232,61,677,40
120948040,BindsNET/bindsnet,https://api.github.com/repos/BindsNET/bindsnet,1011,276,1755,12,215,40
108329371,fastmachinelearning/hls4ml,https://api.github.com/repos/fastmachinelearning/hls4ml,608,223,1476,123,202,40
170161374,microsoft/computervision-recipes,https://api.github.com/repos/microsoft/computervision-recipes,8306,1020,906,59,197,40
276495512,isl-org/Open3D-ML,https://api.github.com/repos/isl-org/Open3D-ML,716,146,537,72,172,40
176315637,THUDM/cogdl,https://api.github.com/repos/THUDM/cogdl,1002,245,481,18,80,40
162078689,altdeep/causalML,https://api.github.com/repos/altdeep/causalML,471,141,243,4,0,40
252778465,NVIDIA-Merlin/NVTabular,https://api.github.com/repos/NVIDIA-Merlin/NVTabular,651,102,1018,185,567,39
382787545,opendilab/DI-engine,https://api.github.com/repos/opendilab/DI-engine,400,72,626,5,109,39
247295191,open-mmlab/OpenPCDet,https://api.github.com/repos/open-mmlab/OpenPCDet,2361,753,416,36,1063,39
177415822,cisco/mindmeld,https://api.github.com/repos/cisco/mindmeld,550,149,3317,18,97,38
179728393,microsoft/nlp-recipes,https://api.github.com/repos/microsoft/nlp-recipes,5832,854,2241,63,148,38
415969774,deepchecks/deepchecks,https://api.github.com/repos/deepchecks/deepchecks,1080,69,1278,214,672,38
180572200,dbiir/UER-py,https://api.github.com/repos/dbiir/UER-py,1919,353,1013,120,126,38
222554670,awslabs/sagemaker-debugger,https://api.github.com/repos/awslabs/sagemaker-debugger,119,60,809,57,33,38
98541760,SmartDataAnalytics/MA-INF-4222-NLP-Lab,https://api.github.com/repos/SmartDataAnalytics/MA-INF-4222-NLP-Lab,15,42,519,0,2,38
191797052,xulabs/aitom,https://api.github.com/repos/xulabs/aitom,79,66,427,22,27,38
346138085,facebookresearch/pytorchvideo,https://api.github.com/repos/facebookresearch/pytorchvideo,2281,225,172,62,99,38
201518876,asyml/forte,https://api.github.com/repos/asyml/forte,157,54,1215,97,314,37
350814742,tournesol-app/tournesol,https://api.github.com/repos/tournesol-app/tournesol,73,12,1152,113,422,37
351826770,Project-MONAI/MONAILabel,https://api.github.com/repos/Project-MONAI/MONAILabel,208,46,871,44,335,37
155636246,jantic/DeOldify,https://api.github.com/repos/jantic/DeOldify,14734,2103,514,0,333,37
246170605,allenai/allennlp-models,https://api.github.com/repos/allenai/allennlp-models,377,126,505,0,0,37
102987059,hasktorch/hasktorch,https://api.github.com/repos/hasktorch/hasktorch,853,86,4209,61,116,36
261086130,ourownstory/neural_prophet,https://api.github.com/repos/ourownstory/neural_prophet,2075,262,1251,67,347,36
382420841,bigscience-workshop/Megatron-DeepSpeed,https://api.github.com/repos/bigscience-workshop/Megatron-DeepSpeed,94,32,1109,51,62,36
239769118,mackelab/sbi,https://api.github.com/repos/mackelab/sbi,258,55,955,36,370,36
88188361,mratsim/Arraymancer,https://api.github.com/repos/mratsim/Arraymancer,919,84,914,149,184,36
256463281,k2-fsa/k2,https://api.github.com/repos/k2-fsa/k2,571,133,905,75,232,36
197409619,deepset-ai/FARM,https://api.github.com/repos/deepset-ai/FARM,1470,215,594,1,401,36
326847136,yichousun/Winter2021_CS249_GNN,https://api.github.com/repos/yichousun/Winter2021_CS249_GNN,45,11,375,2,0,36
291213368,open-mmlab/mmtracking,https://api.github.com/repos/open-mmlab/mmtracking,2032,303,308,186,196,36
121798175,onnx/onnxmltools,https://api.github.com/repos/onnx/onnxmltools,601,137,300,95,144,36
242672435,pykeen/pykeen,https://api.github.com/repos/pykeen/pykeen,721,103,2784,74,400,35
24976755,hankcs/HanLP,https://api.github.com/repos/hankcs/HanLP,25012,6671,1723,7,1353,35
320591199,neuralmagic/sparseml,https://api.github.com/repos/neuralmagic/sparseml,808,63,1299,12,131,35
259718912,tequilahub/tequila,https://api.github.com/repos/tequilahub/tequila,229,65,1281,0,19,35
369428935,microsoft/torchgeo,https://api.github.com/repos/microsoft/torchgeo,638,65,1276,59,224,35
183435481,xvjiarui/GCNet,https://api.github.com/repos/xvjiarui/GCNet,1066,155,562,26,23,35
192208851,baudm/MONet-pytorch,https://api.github.com/repos/baudm/MONet-pytorch,83,22,420,0,6,35
72132009,ucbrise/clipper,https://api.github.com/repos/ucbrise/clipper,1313,273,305,114,268,35
112687645,suragnair/alpha-zero-general,https://api.github.com/repos/suragnair/alpha-zero-general,2684,775,215,38,132,35
187716171,mindsdb/lightwood,https://api.github.com/repos/mindsdb/lightwood,236,51,5352,44,387,34
232347878,mlverse/torch,https://api.github.com/repos/mlverse/torch,305,47,4028,60,425,34
172640711,lightvector/KataGo,https://api.github.com/repos/lightvector/KataGo,1530,331,3316,258,367,34
248248401,Jittor/jittor,https://api.github.com/repos/Jittor/jittor,2348,235,1572,164,74,34
267744628,datarobot/datarobot-user-models,https://api.github.com/repos/datarobot/datarobot-user-models,53,52,579,5,7,34
246924744,microsoft/hummingbird,https://api.github.com/repos/microsoft/hummingbird,2749,211,428,51,228,34
118849292,ivadomed/ivadomed,https://api.github.com/repos/ivadomed/ivadomed,131,142,4046,252,337,33
43400734,denizyuret/Knet.jl,https://api.github.com/repos/denizyuret/Knet.jl,1333,233,3086,140,355,33
285068545,nightsnack/YOLObile,https://api.github.com/repos/nightsnack/YOLObile,323,95,2557,9,10,33
89846872,jindongwang/transferlearning,https://api.github.com/repos/jindongwang/transferlearning,8766,3076,1074,3,286,33
390536799,mlfoundations/open_clip,https://api.github.com/repos/mlfoundations/open_clip,575,55,398,51,151,33
123468903,aws/sagemaker-pytorch-training-toolkit,https://api.github.com/repos/aws/sagemaker-pytorch-training-toolkit,139,69,259,8,31,33
151149541,budzianowski/multiwoz,https://api.github.com/repos/budzianowski/multiwoz,554,125,199,19,39,33
239982831,whayoung27/AI-Burning-Day_Result,https://api.github.com/repos/whayoung27/AI-Burning-Day_Result,15,37,184,0,0,33
393571599,babysor/MockingBird,https://api.github.com/repos/babysor/MockingBird,19829,2752,173,372,376,33
58576874,LLNL/lbann,https://api.github.com/repos/LLNL/lbann,180,64,8095,152,297,32
309501896,facebookresearch/fairo,https://api.github.com/repos/facebookresearch/fairo,710,60,1615,170,215,32
176858880,makcedward/nlpaug,https://api.github.com/repos/makcedward/nlpaug,2951,339,738,52,153,32
175103120,microsoft/DirectML,https://api.github.com/repos/microsoft/DirectML,833,135,132,89,146,32
196501110,AI4Finance-Foundation/ElegantRL,https://api.github.com/repos/AI4Finance-Foundation/ElegantRL,1690,358,2251,82,110,31
94331757,bethgelab/foolbox,https://api.github.com/repos/bethgelab/foolbox,2155,385,1696,26,333,31
269026129,Azure/AML-Kubernetes,https://api.github.com/repos/Azure/AML-Kubernetes,46,15,1326,8,91,31
215649623,Xilinx/Vitis-AI,https://api.github.com/repos/Xilinx/Vitis-AI,759,439,1220,156,906,31
133867923,IntelLabs/nlp-architect,https://api.github.com/repos/IntelLabs/nlp-architect,2805,449,957,14,112,31
181846371,MIC-DKFZ/nnUNet,https://api.github.com/repos/MIC-DKFZ/nnUNet,2365,823,764,230,842,31
137539238,uber/petastorm,https://api.github.com/repos/uber/petastorm,1364,235,690,149,148,31
131044128,PaddlePaddle/PARL,https://api.github.com/repos/PaddlePaddle/PARL,2432,631,491,87,375,31
423775360,openvinotoolkit/anomalib,https://api.github.com/repos/openvinotoolkit/anomalib,357,34,381,27,366,31
405300603,DSCVITBHOPAL/ML-Reserve,https://api.github.com/repos/DSCVITBHOPAL/ML-Reserve,15,27,335,0,55,31
186526115,facebookresearch/dlrm,https://api.github.com/repos/facebookresearch/dlrm,3033,678,187,3,172,31
293755225,opendr-eu/opendr,https://api.github.com/repos/opendr-eu/opendr,202,31,2782,18,51,30
176982014,NVIDIA/Megatron-LM,https://api.github.com/repos/NVIDIA/Megatron-LM,2718,534,1698,147,62,30
68528301,RedisAI/RedisAI,https://api.github.com/repos/RedisAI/RedisAI,663,77,1487,84,233,30
201103120,facebookresearch/beanmachine,https://api.github.com/repos/facebookresearch/beanmachine,154,24,637,17,59,30
271716219,open-mmlab/mmselfsup,https://api.github.com/repos/open-mmlab/mmselfsup,1825,249,616,18,211,30
287517711,zhiqwang/yolov5-rt-stack,https://api.github.com/repos/zhiqwang/yolov5-rt-stack,368,75,427,29,66,30
266676472,ZJU-OpenKS/OpenKS,https://api.github.com/repos/ZJU-OpenKS/OpenKS,85,36,402,1,6,30
133808899,helmholtz-analytics/heat,https://api.github.com/repos/helmholtz-analytics/heat,92,22,5744,143,429,29
206917330,axinc-ai/ailia-models,https://api.github.com/repos/axinc-ai/ailia-models,345,81,3685,164,335,29
339376987,AI4Finance-Foundation/FinRL-Meta,https://api.github.com/repos/AI4Finance-Foundation/FinRL-Meta,255,115,1473,49,51,29
217113590,KevinMusgrave/pytorch-metric-learning,https://api.github.com/repos/KevinMusgrave/pytorch-metric-learning,4144,513,1091,40,386,29
99108990,microsoft/EdgeML,https://api.github.com/repos/microsoft/EdgeML,1244,334,890,11,90,29
151186173,kymatio/kymatio,https://api.github.com/repos/kymatio/kymatio,489,90,712,52,341,29
132923061,sshkhr/Practical_RL,https://api.github.com/repos/sshkhr/Practical_RL,40,23,710,1,0,29
327949189,mindee/doctr,https://api.github.com/repos/mindee/doctr,612,94,688,46,187,29
432877190,open-mmlab/mmhuman3d,https://api.github.com/repos/open-mmlab/mmhuman3d,425,26,348,59,104,29
263921541,pclubiitk/model-zoo,https://api.github.com/repos/pclubiitk/model-zoo,37,37,237,1,2,29
354138793,NVIDIA/FasterTransformer,https://api.github.com/repos/NVIDIA/FasterTransformer,714,122,178,79,292,29
65310972,VIAME/VIAME,https://api.github.com/repos/VIAME/VIAME,159,66,6863,26,23,28
158034767,lscsoft/bilby,https://api.github.com/repos/lscsoft/bilby,28,30,4606,8,1,28
152634113,microsoft/CameraTraps,https://api.github.com/repos/microsoft/CameraTraps,407,154,3355,4,68,28
276901861,jdb78/pytorch-forecasting,https://api.github.com/repos/jdb78/pytorch-forecasting,1740,270,1563,324,265,28
153133227,joeynmt/joeynmt,https://api.github.com/repos/joeynmt/joeynmt,526,159,863,8,74,28
190776339,vwxyzjn/cleanrl,https://api.github.com/repos/vwxyzjn/cleanrl,704,80,793,34,87,28
211001860,Open-Catalyst-Project/ocp,https://api.github.com/repos/Open-Catalyst-Project/ocp,241,77,664,11,73,28
394994747,jina-ai/finetuner,https://api.github.com/repos/jina-ai/finetuner,425,24,647,11,199,28
377527862,bigscience-workshop/data_tooling,https://api.github.com/repos/bigscience-workshop/data_tooling,21,32,471,138,123,28
261373023,DLR-RM/rl-baselines3-zoo,https://api.github.com/repos/DLR-RM/rl-baselines3-zoo,553,173,343,33,153,28
259878805,microsoft/InnerEye-DeepLearning,https://api.github.com/repos/microsoft/InnerEye-DeepLearning,400,100,330,84,211,28
147720534,nutonomy/nuscenes-devkit,https://api.github.com/repos/nutonomy/nuscenes-devkit,1184,414,218,1,591,28
283874375,facebookresearch/param,https://api.github.com/repos/facebookresearch/param,28,17,207,3,5,28
23565243,numenta/htmresearch,https://api.github.com/repos/numenta/htmresearch,224,109,5346,29,86,27
96188406,weihuayi/fealpy,https://api.github.com/repos/weihuayi/fealpy,110,51,3883,48,23,27
313282739,Ascend/samples,https://api.github.com/repos/Ascend/samples,26,14,3541,0,8,27
80733109,azavea/raster-vision,https://api.github.com/repos/azavea/raster-vision,1530,320,3170,24,641,27
32975069,PatternRecognition/OpenBMI,https://api.github.com/repos/PatternRecognition/OpenBMI,152,101,1350,0,23,27
243530669,learning-at-home/hivemind,https://api.github.com/repos/learning-at-home/hivemind,975,59,548,46,97,27
272853727,huawei-noah/noah-research,https://api.github.com/repos/huawei-noah/noah-research,420,71,372,37,54,27
201314421,learnables/learn2learn,https://api.github.com/repos/learnables/learn2learn,1687,237,342,33,188,27
182163054,utterworks/fast-bert,https://api.github.com/repos/utterworks/fast-bert,1702,334,326,153,95,27
161846808,neo-ai/neo-ai-dlr,https://api.github.com/repos/neo-ai/neo-ai-dlr,443,101,298,45,34,27
325845103,Comet-AI/Comet.Box,https://api.github.com/repos/Comet-AI/Comet.Box,24,30,291,28,53,27
101081298,ikostrikov/pytorch-a2c-ppo-acktr-gail,https://api.github.com/repos/ikostrikov/pytorch-a2c-ppo-acktr-gail,2693,729,274,84,145,27
84292640,foss-for-synopsys-dwc-arc-processors/embarc_applications,https://api.github.com/repos/foss-for-synopsys-dwc-arc-processors/embarc_applications,12,76,220,1,1,27
89322668,ray-project/tutorial,https://api.github.com/repos/ray-project/tutorial,715,210,131,24,35,27
9220688,pymor/pymor,https://api.github.com/repos/pymor/pymor,163,69,9076,87,530,26
102697867,Epistimio/orion,https://api.github.com/repos/Epistimio/orion,219,45,4002,190,195,26
160988469,flexflow/FlexFlow,https://api.github.com/repos/flexflow/FlexFlow,436,92,1872,91,195,26
226315888,torch-points3d/torch-points3d,https://api.github.com/repos/torch-points3d/torch-points3d,1705,276,1813,65,288,26
186716715,rapidsai/clx,https://api.github.com/repos/rapidsai/clx,136,58,1601,9,84,26
110852412,eleurent/highway-env,https://api.github.com/repos/eleurent/highway-env,1141,343,1235,94,224,26
103403966,kipoi/models,https://api.github.com/repos/kipoi/models,136,49,1004,39,62,26
178031166,zudi-lin/pytorch_connectomics,https://api.github.com/repos/zudi-lin/pytorch_connectomics,95,53,929,7,13,26
440031051,alibaba/BladeDISC,https://api.github.com/repos/alibaba/BladeDISC,262,54,784,38,125,26
237686847,MouseLand/cellpose,https://api.github.com/repos/MouseLand/cellpose,466,168,671,40,555,26
160906482,HumanCompatibleAI/imitation,https://api.github.com/repos/HumanCompatibleAI/imitation,406,83,631,36,212,26
254462843,facebookresearch/vissl,https://api.github.com/repos/facebookresearch/vissl,2383,241,399,64,105,26
149791628,MehmetAygun/fusenet-pytorch,https://api.github.com/repos/MehmetAygun/fusenet-pytorch,63,16,380,0,17,26
388462378,jina-ai/executors,https://api.github.com/repos/jina-ai/executors,25,13,212,28,62,26
231361064,databand-ai/dbnd,https://api.github.com/repos/databand-ai/dbnd,219,22,3293,0,4,25
250692948,mindspore-ai/mindinsight,https://api.github.com/repos/mindspore-ai/mindinsight,88,19,3283,4,1,25
329405026,deislabs/mystikos,https://api.github.com/repos/deislabs/mystikos,80,41,2356,97,182,25
275276531,benedekrozemberczki/pytorch_geometric_temporal,https://api.github.com/repos/benedekrozemberczki/pytorch_geometric_temporal,1347,199,1930,17,121,25
235320732,pfnet/pytorch-pfn-extras,https://api.github.com/repos/pfnet/pytorch-pfn-extras,226,39,1798,47,95,25
200869792,IBM/lale,https://api.github.com/repos/IBM/lale,250,62,1401,18,40,25
201089222,webdataset/webdataset,https://api.github.com/repos/webdataset/webdataset,712,67,743,72,133,25
130871393,IntelLabs/distiller,https://api.github.com/repos/IntelLabs/distiller,3820,753,642,65,285,25
231503549,jettify/pytorch-optimizer,https://api.github.com/repos/jettify/pytorch-optimizer,2331,225,430,26,30,25
184819127,microsoft/MLOps,https://api.github.com/repos/microsoft/MLOps,1026,350,319,11,7,25
84533158,yunjey/pytorch-tutorial,https://api.github.com/repos/yunjey/pytorch-tutorial,23051,7069,173,64,112,25
280084324,cvg/Hierarchical-Localization,https://api.github.com/repos/cvg/Hierarchical-Localization,1419,250,149,32,149,25
237085793,microsoft/DeepSpeedExamples,https://api.github.com/repos/microsoft/DeepSpeedExamples,281,124,109,60,38,25
234676361,usc-isi-i2/kgtk,https://api.github.com/repos/usc-isi-i2/kgtk,211,44,4512,187,338,24
87953014,funkey/gunpowder,https://api.github.com/repos/funkey/gunpowder,40,44,1880,17,29,24
